percentage,n_points,sample_path,bottleneck_h0,bottleneck_h1,wasserstein_h0,wasserstein_h1,normalized_bottleneck_h0,normalized_bottleneck_h1,normalized_wasserstein_h0,normalized_wasserstein_h1
78,558,counties/NC/Mecklenburg/samples/fps__pct78.csv,1.306502987914971e-06,3.7469897484055915e-06,8.096055499960718e-06,2.0972909018457764e-05,0.002145486662153416,0.007653985061136235,0.0004726392150326448,0.0031818204904814316
79,566,counties/NC/Mecklenburg/samples/fps__pct79.csv,3.775886294860643e-07,2.231032063936154e-06,3.9823867499425404e-06,1.2870522329336805e-05,0.0006200608615797993,0.0045573346165544,0.0002324875548911912,0.0019525995003669748
80,573,counties/NC/Mecklenburg/samples/fps__pct80.csv,3.451577042541324e-07,1.4587518242742837e-06,2.534749124960582e-06,4.673027794488293e-06,0.000566804100462516,0.0029797958949985414,0.0001479759911146688,0.0007089496061803577
81,580,counties/NC/Mecklenburg/samples/fps__pct81.csv,2.1543400332640481e-07,4.004416772517642e-07,5.218927500084584e-07,1.1694560464310811e-06,0.0003537770559933825,0.0008179831868623447,3.046755048757051e-05,0.0001774193178436551
82,587,counties/NC/Mecklenburg/samples/fps__pct82.csv,9.845102302550757e-08,4.004416772517642e-07,2.40601374984197e-07,1.1484423745162114e-06,0.00016167231053461028,0.0008179831868623447,1.4046055515412123e-05,0.0001742313131743866
83,594,counties/NC/Mecklenburg/samples/fps__pct83.csv,1.0641397341727657e-08,3.463641739621844e-08,2.6884374996379128e-08,5.620385587330573e-08,1.747487474160861e-05,7.075189395293718e-05,1.5694815697586988e-06,8.526741812705368e-06
84,601,counties/NC/Mecklenburg/samples/fps__pct84.csv,3.0765944695471115e-09,0.0,4.311625023328457e-09,2.952331796782819e-14,5.052259704206571e-06,0.0,2.517081394206053e-07,4.479011374834164e-12
85,609,counties/NC/Mecklenburg/samples/fps__pct85.csv,0.0,0.0,0.0,2.889498215129137e-14,0.0,0.0,0.0,4.383685935039392e-12
86,616,counties/NC/Mecklenburg/samples/fps__pct86.csv,0.0,0.0,0.0,2.926804426038237e-14,0.0,0.0,0.0,4.440283551606712e-12
87,623,counties/NC/Mecklenburg/samples/fps__pct87.csv,0.0,0.0,0.0,3.0002667888723026e-14,0.0,0.0,0.0,4.551734019035383e-12
88,630,counties/NC/Mecklenburg/samples/fps__pct88.csv,0.0,0.0,0.0,2.99528843742811e-14,0.0,0.0,0.0,4.544181313485567e-12
89,637,counties/NC/Mecklenburg/samples/fps__pct89.csv,0.0,0.0,0.0,3.038646527353519e-14,0.0,0.0,0.0,4.609960294756783e-12
90,644,counties/NC/Mecklenburg/samples/fps__pct90.csv,0.0,0.0,0.0,2.971572664355169e-14,0.0,0.0,0.0,4.508201882761541e-12
91,652,counties/NC/Mecklenburg/samples/fps__pct91.csv,0.0,0.0,0.0,2.994910795729511e-14,0.0,0.0,0.0,4.543608389579968e-12
92,659,counties/NC/Mecklenburg/samples/fps__pct92.csv,0.0,0.0,0.0,2.990334311126209e-14,0.0,0.0,0.0,4.5366653601354865e-12
93,666,counties/NC/Mecklenburg/samples/fps__pct93.csv,0.0,0.0,0.0,2.998206008004214e-14,0.0,0.0,0.0,4.548607588273344e-12
94,673,counties/NC/Mecklenburg/samples/fps__pct94.csv,0.0,0.0,0.0,2.9722084492706115e-14,0.0,0.0,0.0,4.509166438260119e-12
95,680,counties/NC/Mecklenburg/samples/fps__pct95.csv,0.0,0.0,0.0,2.8397911262201122e-14,0.0,0.0,0.0,4.308274825462878e-12
96,687,counties/NC/Mecklenburg/samples/fps__pct96.csv,0.0,0.0,0.0,2.958958760215988e-14,0.0,0.0,0.0,4.4890652057179825e-12
97,695,counties/NC/Mecklenburg/samples/fps__pct97.csv,0.0,0.0,0.0,2.929243745268709e-14,0.0,0.0,0.0,4.443984266611727e-12
98,702,counties/NC/Mecklenburg/samples/fps__pct98.csv,0.0,0.0,0.0,3.0098896542386064e-14,0.0,0.0,0.0,4.56633296197301e-12
99,709,counties/NC/Mecklenburg/samples/fps__pct99.csv,0.0,0.0,0.0,2.927710516041633e-14,0.0,0.0,0.0,4.441658189591595e-12
100,716,counties/NC/Mecklenburg/samples/fps__pct100.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
